book	chapter	verse_order	sentence_order	sentence
Psa 	80 	14 	1 	Return, we beseech thee, O God of hosts: look down from heaven, and behold, and visit this vine;
Psa 	80 	15 	1 	And the vineyard which thy right hand hath planted, and the branch that thou madest strong for thyself.
Psa 	80 	16 	1 	It is burned with fire, it is cut down: they perish at the rebuke of thy countenance.
Psa 	80 	17 	1 	Let thy hand be upon the man of thy right hand, upon the son of man whom thou madest strong for thyself.
Psa 	80 	18 	1 	So will not we go back from thee: quicken us, and we will call upon thy name.
Psa 	80 	19 	1 	Turn us again, O LORD God of hosts, cause thy face to shine; and we shall be saved.
Psa 	81 	1 	1 	Sing aloud unto God our strength: make a joyful noise unto the God of Jacob.
Psa 	81 	2 	1 	Take a psalm, and bring hither the timbrel, the pleasant harp with the psaltery.
Psa 	81 	3 	1 	Blow up the trumpet in the new moon, in the time appointed, on our solemn feast day.
Psa 	81 	4 	1 	For this was a statute for Israel, and a law of the God of Jacob.
Psa 	81 	5 	1 	This he ordained in Joseph for a testimony, when he went out through the land of Egypt: where I heard a language that I understood not.
Psa 	81 	6 	1 	I removed his shoulder from the burden: his hands were delivered from the pots.
Psa 	81 	7 	1 	Thou calledst in trouble, and I delivered thee; I answered thee in the secret place of thunder: I proved thee at the waters of Meribah.
Psa 	81 	7 	2 	Selah.
Psa 	81 	8 	1 	Hear, O my people, and I will testify unto thee: O Israel, if thou wilt hearken unto me;
Psa 	81 	9 	1 	There shall no strange god be in thee; neither shalt thou worship any strange god.
Psa 	81 	10 	1 	I am the LORD thy God, which brought thee out of the land of Egypt: open thy mouth wide, and I will fill it.
Psa 	81 	11 	1 	But my people would not hearken to my voice; and Israel would none of me.
Psa 	81 	12 	1 	So I gave them up unto their own hearts' lust: and they walked in their own counsels.
Psa 	81 	13 	1 	Oh that my people had hearkened unto me, and Israel had walked in my ways!
Psa 	81 	14 	1 	I should soon have subdued their enemies, and turned my hand against their adversaries.
Psa 	81 	15 	1 	The haters of the LORD should have submitted themselves unto him: but their time should have endured for ever.
Psa 	81 	16 	1 	He should have fed them also with the finest of the wheat: and with honey out of the rock should I have satisfied thee.
Psa 	82 	1 	1 	God standeth in the congregation of the mighty; he judgeth among the gods.
Psa 	82 	2 	1 	How long will ye judge unjustly, and accept the persons of the wicked?
Psa 	82 	2 	2 	Selah.
Psa 	82 	3 	1 	Defend the poor and fatherless: do justice to the afflicted and needy.
Psa 	82 	4 	1 	Deliver the poor and needy: rid them out of the hand of the wicked.
Psa 	82 	5 	1 	They know not, neither will they understand; they walk on in darkness: all the foundations of the earth are out of course.
Psa 	82 	6 	1 	I have said, Ye are gods; and all of you are children of the most High.
Psa 	82 	7 	1 	But ye shall die like men, and fall like one of the princes.
Psa 	82 	8 	1 	Arise, O God, judge the earth: for thou shalt inherit all nations.
Psa 	83 	1 	1 	Keep not thou silence, O God: hold not thy peace, and be not still, O God.
Psa 	83 	2 	1 	For, lo, thine enemies make a tumult: and they that hate thee have lifted up the head.
Psa 	83 	3 	1 	They have taken crafty counsel against thy people, and consulted against thy hidden ones.
Psa 	83 	4 	1 	They have said, Come, and let us cut them off from being a nation; that the name of Israel may be no more in remembrance.
Psa 	83 	5 	1 	For they have consulted together with one consent: they are confederate against thee:
Psa 	83 	6 	1 	The tabernacles of Edom, and the Ishmaelites; of Moab, and the Hagarenes;
Psa 	83 	7 	1 	Gebal, and Ammon, and Amalek; the Philistines with the inhabitants of Tyre;
Psa 	83 	8 	1 	Assur also is joined with them: they have holpen the children of Lot.
Psa 	83 	8 	2 	Selah.
Psa 	83 	9 	1 	Do unto them as unto the Midianites; as to Sisera, as to Jabin, at the brook of Kison:
Psa 	83 	10 	1 	Which perished at Endor: they became as dung for the earth.
Psa 	83 	11 	1 	Make their nobles like Oreb, and like Zeeb: yea, all their princes as Zebah, and as Zalmunna:
Psa 	83 	12 	1 	Who said, Let us take to ourselves the houses of God in possession.
Psa 	83 	13 	1 	O my God, make them like a wheel; as the stubble before the wind.
Psa 	83 	14 	1 	As the fire burneth a wood, and as the flame setteth the mountains on fire;
Psa 	83 	15 	1 	So persecute them with thy tempest, and make them afraid with thy storm.
Psa 	83 	16 	1 	Fill their faces with shame; that they may seek thy name, O LORD.
Psa 	83 	17 	1 	Let them be confounded and troubled for ever; yea, let them be put to shame, and perish:
Psa 	83 	18 	1 	That men may know that thou, whose name alone is JEHOVAH, art the most high over all the earth.
Psa 	84 	1 	1 	How amiable are thy tabernacles, O LORD of hosts!
Psa 	84 	2 	1 	My soul longeth, yea, even fainteth for the courts of the LORD: my heart and my flesh crieth out for the living God.
Psa 	84 	3 	1 	Yea, the sparrow hath found an house, and the swallow a nest for herself, where she may lay her young, even thine altars, O LORD of hosts, my King, and my God.
Psa 	84 	4 	1 	Blessed are they that dwell in thy house: they will be still praising thee.
Psa 	84 	4 	2 	Selah.
Psa 	84 	5 	1 	Blessed is the man whose strength is in thee; in whose heart are the ways of them.
Psa 	84 	6 	1 	Who passing through the valley of Baca make it a well; the rain also filleth the pools.
Psa 	84 	7 	1 	They go from strength to strength, every one of them in Zion appeareth before God.
Psa 	84 	8 	1 	O LORD God of hosts, hear my prayer: give ear, O God of Jacob.
Psa 	84 	8 	2 	Selah.
Psa 	84 	9 	1 	Behold, O God our shield, and look upon the face of thine anointed.
Psa 	84 	10 	1 	For a day in thy courts is better than a thousand.
Psa 	84 	10 	2 	I had rather be a doorkeeper in the house of my God, than to dwell in the tents of wickedness.
Psa 	84 	11 	1 	For the LORD God is a sun and shield: the LORD will give grace and glory: no good thing will he withhold from them that walk uprightly.
Psa 	84 	12 	1 	O LORD of hosts, blessed is the man that trusteth in thee.
Psa 	85 	1 	1 	Lord, thou hast been favourable unto thy land: thou hast brought back the captivity of Jacob.
Psa 	85 	2 	1 	Thou hast forgiven the iniquity of thy people, thou hast covered all their sin.
Psa 	85 	2 	2 	Selah.
Psa 	85 	3 	1 	Thou hast taken away all thy wrath: thou hast turned thyself from the fierceness of thine anger.
Psa 	85 	4 	1 	Turn us, O God of our salvation, and cause thine anger toward us to cease.
Psa 	85 	5 	1 	Wilt thou be angry with us for ever?
Psa 	85 	5 	2 	wilt thou draw out thine anger to all generations?
Psa 	85 	6 	1 	Wilt thou not revive us again: that thy people may rejoice in thee?
Psa 	85 	7 	1 	Shew us thy mercy, O LORD, and grant us thy salvation.
Psa 	85 	8 	1 	I will hear what God the LORD will speak: for he will speak peace unto his people, and to his saints: but let them not turn again to folly.
Psa 	85 	9 	1 	Surely his salvation is nigh them that fear him; that glory may dwell in our land.
Psa 	85 	10 	1 	Mercy and truth are met together; righteousness and peace have kissed each other.
Psa 	85 	11 	1 	Truth shall spring out of the earth; and righteousness shall look down from heaven.
Psa 	85 	12 	1 	Yea, the LORD shall give that which is good; and our land shall yield her increase.
Psa 	85 	13 	1 	Righteousness shall go before him; and shall set us in the way of his steps.
Psa 	86 	1 	1 	Bow down thine ear, O LORD, hear me: for I am poor and needy.
Psa 	86 	2 	1 	reserve my soul; for I am holy: O thou my God, save thy servant that trusteth in thee.
Psa 	86 	3 	1 	Be merciful unto me, O Lord: for I cry unto thee daily.
Psa 	86 	4 	1 	Rejoice the soul of thy servant: for unto thee, O Lord, do I lift up my soul.
Psa 	86 	5 	1 	For thou, Lord, art good, and ready to forgive; and plenteous in mercy unto all them that call upon thee.
Psa 	86 	6 	1 	Give ear, O LORD, unto my prayer; and attend to the voice of my supplications.
Psa 	86 	7 	1 	In the day of my trouble I will call upon thee: for thou wilt answer me.
Psa 	86 	8 	1 	Among the gods there is none like unto thee, O Lord; neither are there any works like unto thy works.
Psa 	86 	9 	1 	All nations whom thou hast made shall come and worship before thee, O Lord; and shall glorify thy name.
Psa 	86 	10 	1 	For thou art great, and doest wondrous things: thou art God alone.
Psa 	86 	11 	1 	Teach me thy way, O LORD; I will walk in thy truth: unite my heart to fear thy name.
Psa 	86 	12 	1 	I will praise thee, O Lord my God, with all my heart: and I will glorify thy name for evermore.
Psa 	86 	13 	1 	For great is thy mercy toward me: and thou hast delivered my soul from the lowest hell.
Psa 	86 	14 	1 	O God, the proud are risen against me, and the assemblies of violent men have sought after my soul; and have not set thee before them.
Psa 	86 	15 	1 	But thou, O Lord, art a God full of compassion, and gracious, long suffering, and plenteous in mercy and truth.
Psa 	86 	16 	1 	O turn unto me, and have mercy upon me; give thy strength unto thy servant, and save the son of thine handmaid.
Psa 	86 	17 	1 	Shew me a token for good; that they which hate me may see it, and be ashamed: because thou, LORD, hast holpen me, and comforted me.
Psa 	87 	1 	1 	His foundation is in the holy mountains.
Psa 	87 	2 	1 	The LORD loveth the gates of Zion more than all the dwellings of Jacob.
Psa 	87 	3 	1 	Glorious things are spoken of thee, O city of God.
Psa 	87 	3 	2 	Selah.
Psa 	87 	4 	1 	I will make mention of Rahab and Babylon to them that know me: behold Philistia, and Tyre, with Ethiopia; this man was born there.
Psa 	87 	5 	1 	And of Zion it shall be said, This and that man was born in her: and the highest himself shall establish her.
Psa 	87 	6 	1 	The LORD shall count, when he writeth up the people, that this man was born there.
Psa 	87 	6 	2 	Selah.
Psa 	87 	7 	1 	As well the singers as the players on instruments shall be there: all my springs are in thee.
Psa 	88 	1 	1 	O lord God of my salvation, I have cried day and night before thee:
Psa 	88 	2 	1 	Let my prayer come before thee: incline thine ear unto my cry;
Psa 	88 	3 	1 	For my soul is full of troubles: and my life draweth nigh unto the grave.
Psa 	88 	4 	1 	I am counted with them that go down into the pit: I am as a man that hath no strength:
Psa 	88 	5 	1 	Free among the dead, like the slain that lie in the grave, whom thou rememberest no more: and they are cut off from thy hand.
Psa 	88 	6 	1 	Thou hast laid me in the lowest pit, in darkness, in the deeps.
Psa 	88 	7 	1 	Thy wrath lieth hard upon me, and thou hast afflicted me with all thy waves.
Psa 	88 	7 	2 	Selah.
Psa 	88 	8 	1 	Thou hast put away mine acquaintance far from me; thou hast made me an abomination unto them: I am shut up, and I cannot come forth.
Psa 	88 	9 	1 	Mine eye mourneth by reason of affliction: LORD, I have called daily upon thee, I have stretched out my hands unto thee.
Psa 	88 	10 	1 	Wilt thou shew wonders to the dead?
Psa 	88 	10 	2 	shall the dead arise and praise thee?
Psa 	88 	10 	3 	Selah.
Psa 	88 	11 	1 	Shall thy lovingkindness be declared in the grave?
Psa 	88 	11 	2 	or thy faithfulness in destruction?
Psa 	88 	12 	1 	Shall thy wonders be known in the dark?
Psa 	88 	12 	2 	and thy righteousness in the land of forgetfulness?
Psa 	88 	13 	1 	But unto thee have I cried, O LORD; and in the morning shall my prayer prevent thee.
Psa 	88 	14 	1 	LORD, why castest thou off my soul?
Psa 	88 	14 	2 	why hidest thou thy face from me?
Psa 	88 	15 	1 	I am afflicted and ready to die from my youth up: while I suffer thy terrors I am distracted.
Psa 	88 	16 	1 	Thy fierce wrath goeth over me; thy terrors have cut me off.
Psa 	88 	17 	1 	They came round about me daily like water; they compassed me about together.
Psa 	88 	18 	1 	Lover and friend hast thou put far from me, and mine acquaintance into darkness.
Psa 	89 	1 	1 	I will sing of the mercies of the LORD for ever: with my mouth will I make known thy faithfulness to all generations.
Psa 	89 	2 	1 	For I have said, Mercy shall be built up for ever: thy faithfulness shalt thou establish in the very heavens.
Psa 	89 	3 	1 	I have made a covenant with my chosen, I have sworn unto David my servant,
Psa 	89 	4 	1 	Thy seed will I establish for ever, and build up thy throne to all generations.
Psa 	89 	4 	2 	Selah.
Psa 	89 	5 	1 	And the heavens shall praise thy wonders, O LORD: thy faithfulness also in the congregation of the saints.
Psa 	89 	6 	1 	For who in the heaven can be compared unto the LORD?
Psa 	89 	6 	2 	who among the sons of the mighty can be likened unto the LORD?
Psa 	89 	7 	1 	God is greatly to be feared in the assembly of the saints, and to be had in reverence of all them that are about him.
Psa 	89 	8 	1 	O LORD God of hosts, who is a strong LORD like unto thee?
Psa 	89 	8 	2 	or to thy faithfulness round about thee?
Psa 	89 	9 	1 	Thou rulest the raging of the sea: when the waves thereof arise, thou stillest them.
Psa 	89 	10 	1 	Thou hast broken Rahab in pieces, as one that is slain; thou hast scattered thine enemies with thy strong arm.
Psa 	89 	11 	1 	The heavens are thine, the earth also is thine: as for the world and the fulness thereof, thou hast founded them.
Psa 	89 	12 	1 	The north and the south thou hast created them: Tabor and Hermon shall rejoice in thy name.
Psa 	89 	13 	1 	Thou hast a mighty arm: strong is thy hand, and high is thy right hand.
Psa 	89 	14 	1 	Justice and judgment are the habitation of thy throne: mercy and truth shall go before thy face.
Psa 	89 	15 	1 	Blessed is the people that know the joyful sound: they shall walk, O LORD, in the light of thy countenance.
Psa 	89 	16 	1 	In thy name shall they rejoice all the day: and in thy righteousness shall they be exalted.
Psa 	89 	17 	1 	For thou art the glory of their strength: and in thy favour our horn shall be exalted.
Psa 	89 	18 	1 	For the LORD is our defence; and the Holy One of Israel is our king.
Psa 	89 	19 	1 	Then thou spakest in vision to thy holy one, and saidst, I have laid help upon one that is mighty; I have exalted one chosen out of the people.
Psa 	89 	20 	1 	I have found David my servant; with my holy oil have I anointed him:
Psa 	89 	21 	1 	With whom my hand shall be established: mine arm also shall strengthen him.
Psa 	89 	22 	1 	The enemy shall not exact upon him; nor the son of wickedness afflict him.
Psa 	89 	23 	1 	And I will beat down his foes before his face, and plague them that hate him.
Psa 	89 	24 	1 	But my faithfulness and my mercy shall be with him: and in my name shall his horn be exalted.
Psa 	89 	25 	1 	I will set his hand also in the sea, and his right hand in the rivers.
Psa 	89 	26 	1 	He shall cry unto me, Thou art my father, my God, and the rock of my salvation.
Psa 	89 	27 	1 	Also I will make him my firstborn, higher than the kings of the earth.
Psa 	89 	28 	1 	My mercy will I keep for him for evermore, and my covenant shall stand fast with him.
Psa 	89 	29 	1 	His seed also will I make to endure for ever, and his throne as the days of heaven.
Psa 	89 	30 	1 	If his children forsake my law, and walk not in my judgments;
Psa 	89 	31 	1 	If they break my statutes, and keep not my commandments;
Psa 	89 	32 	1 	Then will I visit their transgression with the rod, and their iniquity with stripes.
Psa 	89 	33 	1 	Nevertheless my lovingkindness will I not utterly take from him, nor suffer my faithfulness to fail.
Psa 	89 	34 	1 	My covenant will I not break, nor alter the thing that is gone out of my lips.
Psa 	89 	35 	1 	Once have I sworn by my holiness that I will not lie unto David.
Psa 	89 	36 	1 	His seed shall endure for ever, and his throne as the sun before me.
Psa 	89 	37 	1 	It shall be established for ever as the moon, and as a faithful witness in heaven.
Psa 	89 	37 	2 	Selah.
Psa 	89 	38 	1 	But thou hast cast off and abhorred, thou hast been wroth with thine anointed.
Psa 	89 	39 	1 	Thou hast made void the covenant of thy servant: thou hast profaned his crown by casting it to the ground.
Psa 	89 	40 	1 	Thou hast broken down all his hedges; thou hast brought his strong holds to ruin.
Psa 	89 	41 	1 	All that pass by the way spoil him: he is a reproach to his neighbours.
Psa 	89 	42 	1 	Thou hast set up the right hand of his adversaries; thou hast made all his enemies to rejoice.
Psa 	89 	43 	1 	Thou hast also turned the edge of his sword, and hast not made him to stand in the battle.
Psa 	89 	44 	1 	Thou hast made his glory to cease, and cast his throne down to the ground.
Psa 	89 	45 	1 	The days of his youth hast thou shortened: thou hast covered him with shame.
Psa 	89 	45 	2 	Selah.
Psa 	89 	46 	1 	How long, LORD?
Psa 	89 	46 	2 	wilt thou hide thyself for ever?
Psa 	89 	46 	3 	shall thy wrath burn like fire?
Psa 	89 	47 	1 	Remember how short my time is: wherefore hast thou made all men in vain?
Psa 	89 	48 	1 	What man is he that liveth, and shall not see death?
Psa 	89 	48 	2 	shall he deliver his soul from the hand of the grave?
Psa 	89 	48 	3 	Selah.
Psa 	89 	49 	1 	Lord, where are thy former lovingkindnesses, which thou swarest unto David in thy truth?
Psa 	89 	50 	1 	Remember, Lord, the reproach of thy servants; how I do bear in my bosom the reproach of all the mighty people;
Psa 	89 	51 	1 	Wherewith thine enemies have reproached, O LORD; wherewith they have reproached the footsteps of thine anointed.
Psa 	89 	52 	1 	Blessed be the LORD for evermore.
Psa 	89 	52 	2 	Amen, and Amen.
Psa 	90 	1 	1 	Lord, thou hast been our dwelling place in all generations.
Psa 	90 	2 	1 	Before the mountains were brought forth, or ever thou hadst formed the earth and the world, even from everlasting to everlasting, thou art God.
Psa 	90 	3 	1 	Thou turnest man to destruction; and sayest, Return, ye children of men.
Psa 	90 	4 	1 	For a thousand years in thy sight are but as yesterday when it is past, and as a watch in the night.
Psa 	90 	5 	1 	Thou carriest them away as with a flood; they are as a sleep: in the morning they are like grass which groweth up.
Psa 	90 	6 	1 	In the morning it flourisheth, and groweth up; in the evening it is cut down, and withereth.
Psa 	90 	7 	1 	For we are consumed by thine anger, and by thy wrath are we troubled.
Psa 	90 	8 	1 	Thou hast set our iniquities before thee, our secret sins in the light of thy countenance.
Psa 	90 	9 	1 	For all our days are passed away in thy wrath: we spend our years as a tale that is told.
Psa 	90 	10 	1 	The days of our years are threescore years and ten; and if by reason of strength they be fourscore years, yet is their strength labour and sorrow; for it is soon cut off, and we fly away.
Psa 	90 	11 	1 	Who knoweth the power of thine anger?
Psa 	90 	11 	2 	even according to thy fear, so is thy wrath.
Psa 	90 	12 	1 	So teach us to number our days, that we may apply our hearts unto wisdom.
Psa 	90 	13 	1 	Return, O LORD, how long?
Psa 	90 	13 	2 	and let it repent thee concerning thy servants.
Psa 	90 	14 	1 	O satisfy us early with thy mercy; that we may rejoice and be glad all our days.
Psa 	90 	15 	1 	Make us glad according to the days wherein thou hast afflicted us, and the years wherein we have seen evil.
Psa 	90 	16 	1 	Let thy work appear unto thy servants, and thy glory unto their children.
Psa 	90 	17 	1 	And let the beauty of the LORD our God be upon us: and establish thou the work of our hands upon us; yea, the work of our hands establish thou it.
Psa 	91 	1 	1 	He that dwelleth in the secret place of the most High shall abide under the shadow of the Almighty.
Psa 	91 	2 	1 	I will say of the LORD, He is my refuge and my fortress: my God; in him will I trust.
Psa 	91 	3 	1 	Surely he shall deliver thee from the snare of the fowler, and from the noisome pestilence.
Psa 	91 	4 	1 	He shall cover thee with his feathers, and under his wings shalt thou trust: his truth shall be thy shield and buckler.
Psa 	91 	5 	1 	Thou shalt not be afraid for the terror by night; nor for the arrow that flieth by day;
Psa 	91 	6 	1 	Nor for the pestilence that walketh in darkness; nor for the destruction that wasteth at noonday.
Psa 	91 	7 	1 	A thousand shall fall at thy side, and ten thousand at thy right hand; but it shall not come nigh thee.
Psa 	91 	8 	1 	Only with thine eyes shalt thou behold and see the reward of the wicked.
Psa 	91 	9 	1 	Because thou hast made the LORD, which is my refuge, even the most High, thy habitation;
Psa 	91 	10 	1 	There shall no evil befall thee, neither shall any plague come nigh thy dwelling.
Psa 	91 	11 	1 	For he shall give his angels charge over thee, to keep thee in all thy ways.
Psa 	91 	12 	1 	They shall bear thee up in their hands, lest thou dash thy foot against a stone.
Psa 	91 	13 	1 	Thou shalt tread upon the lion and adder: the young lion and the dragon shalt thou trample under feet.
Psa 	91 	14 	1 	Because he hath set his love upon me, therefore will I deliver him: I will set him on high, because he hath known my name.
Psa 	91 	15 	1 	He shall call upon me, and I will answer him: I will be with him in trouble; I will deliver him, and honour him.
Psa 	91 	16 	1 	With long life will I satisfy him, and shew him my salvation.
Psa 	92 	1 	1 	IT IS A GOOD THING TO GIVE THANKS UNTO THE LORD, AND TO SING PRAISES UNTO THY NAME, O MOST HIGH:
Psa 	92 	2 	1 	To shew forth thy lovingkindness in the morning, and thy faithfulness every night,
Psa 	92 	3 	1 	Upon an instrument of ten strings, and upon the psaltery; upon the harp with a solemn sound.
Psa 	92 	4 	1 	For thou, LORD, hast made me glad through thy work: I will triumph in the works of thy hands.
Psa 	92 	5 	1 	O LORD, how great are thy works!
Psa 	92 	5 	2 	and thy thoughts are very deep.
Psa 	92 	6 	1 	A brutish man knoweth not; neither doth a fool understand this.
Psa 	92 	7 	1 	When the wicked spring as the grass, and when all the workers of iniquity do flourish; it is that they shall be destroyed for ever:
Psa 	92 	8 	1 	But thou, LORD, art most high for evermore.
Psa 	92 	9 	1 	For, lo, thine enemies, O LORD, for, lo, thine enemies shall perish; all the workers of iniquity shall be scattered.
Psa 	92 	10 	1 	But my horn shalt thou exalt like the horn of an unicorn: I shall be anointed with fresh oil.
Psa 	92 	11 	1 	Mine eye also shall see my desire on mine enemies, and mine ears shall hear my desire of the wicked that rise up against me.
Psa 	92 	12 	1 	The righteous shall flourish like the palm tree: he shall grow like a cedar in Lebanon.
Psa 	92 	13 	1 	Those that be planted in the house of the LORD shall flourish in the courts of our God.
Psa 	92 	14 	1 	They shall still bring forth fruit in old age; they shall be fat and flourishing;
Psa 	92 	15 	1 	To shew that the LORD is upright: he is my rock, and there is no unrighteousness in him.
Psa 	93 	1 	1 	The LORD reigneth, he is clothed with majesty; the LORD is clothed with strength, wherewith he hath girded himself: the world also is stablished, that it cannot be moved.
Psa 	93 	2 	1 	Thy throne is established of old: thou art from everlasting.
Psa 	93 	3 	1 	The floods have lifted up, O LORD, the floods have lifted up their voice; the floods lift up their waves.
Psa 	93 	4 	1 	The LORD on high is mightier than the noise of many waters, yea, than the mighty waves of the sea.
Psa 	93 	5 	1 	Thy testimonies are very sure: holiness becometh thine house, O LORD, for ever.
Psa 	94 	1 	1 	O Lord God, to whom vengeance belongeth; O God, to whom vengeance belongeth, shew thyself.
Psa 	94 	2 	1 	Lift up thyself, thou judge of the earth: render a reward to the proud.
Psa 	94 	3 	1 	LORD, how long shall the wicked, how long shall the wicked triumph?
Psa 	94 	4 	1 	How long shall they utter and speak hard things?
Psa 	94 	4 	2 	and all the workers of iniquity boast themselves?
Psa 	94 	5 	1 	They break in pieces thy people, O LORD, and afflict thine heritage.
Psa 	94 	6 	1 	They slay the widow and the stranger, and murder the fatherless.
Psa 	94 	7 	1 	Yet they say, The LORD shall not see, neither shall the God of Jacob regard it.
Psa 	94 	8 	1 	Understand, ye brutish among the people: and ye fools, when will ye be wise?
Psa 	94 	9 	1 	He that planted the ear, shall he not hear?
Psa 	94 	9 	2 	he that formed the eye, shall he not see?
Psa 	94 	10 	1 	He that chastiseth the heathen, shall not he correct?
Psa 	94 	10 	2 	he that teacheth man knowledge, shall not he know?
Psa 	94 	11 	1 	The LORD knoweth the thoughts of man, that they are vanity.
Psa 	94 	12 	1 	Blessed is the man whom thou chastenest, O LORD, and teachest him out of thy law;
Psa 	94 	13 	1 	That thou mayest give him rest from the days of adversity, until the pit be digged for the wicked.
Psa 	94 	14 	1 	For the LORD will not cast off his people, neither will he forsake his inheritance.
Psa 	94 	15 	1 	But judgment shall return unto righteousness: and all the upright in heart shall follow it.
Psa 	94 	16 	1 	Who will rise up for me against the evildoers?
Psa 	94 	16 	2 	or who will stand up for me against the workers of iniquity?
Psa 	94 	17 	1 	Unless the LORD had been my help, my soul had almost dwelt in silence.
Psa 	94 	18 	1 	When I said, My foot slippeth; thy mercy, O LORD, held me up.
Psa 	94 	19 	1 	In the multitude of my thoughts within me thy comforts delight my soul.
Psa 	94 	20 	1 	Shall the throne of iniquity have fellowship with thee, which frameth mischief by a law?
Psa 	94 	21 	1 	They gather themselves together against the soul of the righteous, and condemn the innocent blood.
Psa 	94 	22 	1 	But the LORD is my defence; and my God is the rock of my refuge.
Psa 	94 	23 	1 	And he shall bring upon them their own iniquity, and shall cut them off in their own wickedness; yea, the LORD our God shall cut them off.
Psa 	95 	1 	1 	O come, let us sing unto the LORD: let us make a joyful noise to the rock of our salvation.
Psa 	95 	2 	1 	Let us come before his presence with thanksgiving, and make a joyful noise unto him with psalms.
Psa 	95 	3 	1 	For the LORD is a great God, and a great King above all gods.
Psa 	95 	4 	1 	In his hand are the deep places of the earth: the strength of the hills is his also.
Psa 	95 	5 	1 	The sea is his, and he made it: and his hands formed the dry land.
Psa 	95 	6 	1 	O come, let us worship and bow down: let us kneel before the LORD our maker.
Psa 	95 	7 	1 	For he is our God; and we are the people of his pasture, and the sheep of his hand.
Psa 	95 	7 	2 	To day if ye will hear his voice,
Psa 	95 	8 	1 	Harden not your heart, as in the provocation, and as in the day of temptation in the wilderness:
Psa 	95 	9 	1 	When your fathers tempted me, proved me, and saw my work.
Psa 	95 	10 	1 	Forty years long was I grieved with this generation, and said, It is a people that do err in their heart, and they have not known my ways:
Psa 	95 	11 	1 	Unto whom I sware in my wrath that they should not enter into my rest.
Psa 	96 	1 	1 	O sing unto the LORD a new song: sing unto the LORD, all the earth.
Psa 	96 	2 	1 	Sing unto the LORD, bless his name; shew forth his salvation from day to day.
Psa 	96 	3 	1 	Declare his glory among the heathen, his wonders among all people.
Psa 	96 	4 	1 	For the LORD is great, and greatly to be praised: he is to be feared above all gods.
Psa 	96 	5 	1 	For all the gods of the nations are idols: but the LORD made the heavens.
Psa 	96 	6 	1 	Honour and majesty are before him: strength and beauty are in his sanctuary.
Psa 	96 	7 	1 	Give unto the LORD, O ye kindreds of the people, give unto the LORD glory and strength.
Psa 	96 	8 	1 	Give unto the LORD the glory due unto his name: bring an offering, and come into his courts.
Psa 	96 	9 	1 	O worship the LORD in the beauty of holiness: fear before him, all the earth.
Psa 	96 	10 	1 	Say among the heathen that the LORD reigneth: the world also shall be established that it shall not be moved: he shall judge the people righteously.
Psa 	96 	11 	1 	Let the heavens rejoice, and let the earth be glad; let the sea roar, and the fulness thereof.
Psa 	96 	12 	1 	Let the field be joyful, and all that is therein: then shall all the trees of the wood rejoice
Psa 	96 	13 	1 	Before the LORD: for he cometh, for he cometh to judge the earth: he shall judge the world with righteousness, and the people with his truth.
Psa 	97 	1 	1 	The LORD reigneth; let the earth rejoice; let the multitude of isles be glad thereof.
Psa 	97 	2 	1 	Clouds and darkness are round about him: righteousness and judgment are the habitation of his throne.
Psa 	97 	3 	1 	A fire goeth before him, and burneth up his enemies round about.
Psa 	97 	4 	1 	His lightnings enlightened the world: the earth saw, and trembled.
Psa 	97 	5 	1 	The hills melted like wax at the presence of the LORD, at the presence of the Lord of the whole earth.
Psa 	97 	6 	1 	The heavens declare his righteousness, and all the people see his glory.
Psa 	97 	7 	1 	Confounded be all they that serve graven images, that boast themselves of idols: worship him, all ye gods.
Psa 	97 	8 	1 	Zion heard, and was glad; and the daughters of Judah rejoiced because of thy judgments, O LORD.
Psa 	97 	9 	1 	For thou, LORD, art high above all the earth: thou art exalted far above all gods.
Psa 	97 	10 	1 	Ye that love the LORD, hate evil: he preserveth the souls of his saints; he delivereth them out of the hand of the wicked.
Psa 	97 	11 	1 	Light is sown for the righteous, and gladness for the upright in heart.
Psa 	97 	12 	1 	Rejoice in the LORD, ye righteous; and give thanks at the remembrance of his holiness.
Psa 	98 	1 	1 	O sing unto the LORD a new song; for he hath done marvellous things: his right hand, and his holy arm, hath gotten him the victory.
Psa 	98 	2 	1 	The LORD hath made known his salvation: his righteousness hath he openly shewed in the sight of the heathen.
Psa 	98 	3 	1 	He hath remembered his mercy and his truth toward the house of Israel: all the ends of the earth have seen the salvation of our God.
Psa 	98 	4 	1 	Make a joyful noise unto the LORD, all the earth: make a loud noise, and rejoice, and sing praise.
Psa 	98 	5 	1 	Sing unto the LORD with the harp; with the harp, and the voice of a psalm.
Psa 	98 	6 	1 	With trumpets and sound of cornet make a joyful noise before the LORD, the King.
Psa 	98 	7 	1 	Let the sea roar, and the fulness thereof; the world, and they that dwell therein.
Psa 	98 	8 	1 	Let the floods clap their hands: let the hills be joyful together
Psa 	98 	9 	1 	Before the LORD; for he cometh to judge the earth: with righteousness shall he judge the world, and the people with equity.
Psa 	99 	1 	1 	The LORD reigneth; let the people tremble: he sitteth between the cherubims; let the earth be moved.
Psa 	99 	2 	1 	The LORD is great in Zion; and he is high above all the people.
Psa 	99 	3 	1 	Let them praise thy great and terrible name; for it is holy.
Psa 	99 	4 	1 	The king's strength also loveth judgment; thou dost establish equity, thou executest judgment and righteousness in Jacob.
Psa 	99 	5 	1 	Exalt ye the LORD our God, and worship at his footstool; for he is holy.
