book	chapter	verse_order	sentence_order	sentence
Job 	26 	9 	1 	He holdeth back the face of his throne, and spreadeth his cloud upon it.
Job 	26 	10 	1 	He hath compassed the waters with bounds, until the day and night come to an end.
Job 	26 	11 	1 	The pillars of heaven tremble and are astonished at his reproof.
Job 	26 	12 	1 	He divideth the sea with his power, and by his understanding he smiteth through the proud.
Job 	26 	13 	1 	By his spirit he hath garnished the heavens; his hand hath formed the crooked serpent.
Job 	26 	14 	1 	Lo, these are parts of his ways: but how little a portion is heard of him?
Job 	26 	14 	2 	but the thunder of his power who can understand?
Job 	27 	1 	1 	Moreover Job continued his parable, and said,
Job 	27 	2 	1 	As God liveth, who hath taken away my judgment; and the Almighty, who hath vexed my soul;
Job 	27 	3 	1 	All the while my breath is in me, and the spirit of God is in my nostrils;
Job 	27 	4 	1 	My lips shall not speak wickedness, nor my tongue utter deceit.
Job 	27 	5 	1 	God forbid that I should justify you: till I die I will not remove mine integrity from me.
Job 	27 	6 	1 	My righteousness I hold fast, and will not let it go: my heart shall not reproach me so long as I live.
Job 	27 	7 	1 	Let mine enemy be as the wicked, and he that riseth up against me as the unrighteous.
Job 	27 	8 	1 	For what is the hope of the hypocrite, though he hath gained, when God taketh away his soul?
Job 	27 	9 	1 	Will God hear his cry when trouble cometh upon him?
Job 	27 	10 	1 	Will he delight himself in the Almighty?
Job 	27 	10 	2 	will he always call upon God?
Job 	27 	11 	1 	I will teach you by the hand of God: that which is with the Almighty will I not conceal.
Job 	27 	12 	1 	Behold, all ye yourselves have seen it; why then are ye thus altogether vain?
Job 	27 	13 	1 	This is the portion of a wicked man with God, and the heritage of oppressors, which they shall receive of the Almighty.
Job 	27 	14 	1 	If his children be multiplied, it is for the sword: and his offspring shall not be satisfied with bread.
Job 	27 	15 	1 	Those that remain of him shall be buried in death: and his widows shall not weep.
Job 	27 	16 	1 	Though he heap up silver as the dust, and prepare raiment as the clay;
Job 	27 	17 	1 	He may prepare it, but the just shall put it on, and the innocent shall divide the silver.
Job 	27 	18 	1 	He buildeth his house as a moth, and as a booth that the keeper maketh.
Job 	27 	19 	1 	The rich man shall lie down, but he shall not be gathered: he openeth his eyes, and he is not.
Job 	27 	20 	1 	Terrors take hold on him as waters, a tempest stealeth him away in the night.
Job 	27 	21 	1 	The east wind carrieth him away, and he departeth: and as a storm hurleth him out of his place.
Job 	27 	22 	1 	For God shall cast upon him, and not spare: he would fain flee out of his hand.
Job 	27 	23 	1 	Men shall clap their hands at him, and shall hiss him out of his place.
Job 	28 	1 	1 	Surely there is a vein for the silver, and a place for gold where they fine it.
Job 	28 	2 	1 	Iron is taken out of the earth, and brass is molten out of the stone.
Job 	28 	3 	1 	He setteth an end to darkness, and searcheth out all perfection: the stones of darkness, and the shadow of death.
Job 	28 	4 	1 	The flood breaketh out from the inhabitant; even the waters forgotten of the foot: they are dried up, they are gone away from men.
Job 	28 	5 	1 	As for the earth, out of it cometh bread: and under it is turned up as it were fire.
Job 	28 	6 	1 	The stones of it are the place of sapphires: and it hath dust of gold.
Job 	28 	7 	1 	There is a path which no fowl knoweth, and which the vulture's eye hath not seen:
Job 	28 	8 	1 	The lion's whelps have not trodden it, nor the fierce lion passed by it.
Job 	28 	9 	1 	He putteth forth his hand upon the rock; he overturneth the mountains by the roots.
Job 	28 	10 	1 	He cutteth out rivers among the rocks; and his eye seeth every precious thing.
Job 	28 	11 	1 	He bindeth the floods from overflowing; and the thing that is hid bringeth he forth to light.
Job 	28 	12 	1 	But where shall wisdom be found?
Job 	28 	12 	2 	and where is the place of understanding?
Job 	28 	13 	1 	Man knoweth not the price thereof; neither is it found in the land of the living.
Job 	28 	14 	1 	The depth saith, It is not in me: and the sea saith, It is not with me.
Job 	28 	15 	1 	It cannot be gotten for gold, neither shall silver be weighed for the price thereof.
Job 	28 	16 	1 	It cannot be valued with the gold of Ophir, with the precious onyx, or the sapphire.
Job 	28 	17 	1 	The gold and the crystal cannot equal it: and the exchange of it shall not be for jewels of fine gold.
Job 	28 	18 	1 	No mention shall be made of coral, or of pearls: for the price of wisdom is above rubies.
Job 	28 	19 	1 	The topaz of Ethiopia shall not equal it, neither shall it be valued with pure gold.
Job 	28 	20 	1 	Whence then cometh wisdom?
Job 	28 	20 	2 	and where is the place of understanding?
Job 	28 	21 	1 	Seeing it is hid from the eyes of all living, and kept close from the fowls of the air.
Job 	28 	22 	1 	Destruction and death say, We have heard the fame thereof with our ears.
Job 	28 	23 	1 	God understandeth the way thereof, and he knoweth the place thereof.
Job 	28 	24 	1 	For he looketh to the ends of the earth, and seeth under the whole heaven;
Job 	28 	25 	1 	To make the weight for the winds; and he weigheth the waters by measure.
Job 	28 	26 	1 	When he made a decree for the rain, and a way for the lightning of the thunder:
Job 	28 	27 	1 	Then did he see it, and declare it; he prepared it, yea, and searched it out.
Job 	28 	28 	1 	And unto man he said, Behold, the fear of the LORD, that is wisdom; and to depart from evil is understanding.
Job 	29 	1 	1 	Moreover Job continued his parable, and said,
Job 	29 	2 	1 	Oh that I were as in months past, as in the days when God preserved me;
Job 	29 	3 	1 	When his candle shined upon my head, and when by his light I walked through darkness;
Job 	29 	4 	1 	As I was in the days of my youth, when the secret of God was upon my tabernacle;
Job 	29 	5 	1 	When the Almighty was yet with me, when my children were about me;
Job 	29 	6 	1 	When I washed my steps with butter, and the rock poured me out rivers of oil;
Job 	29 	7 	1 	When I went out to the gate through the city, when I prepared my seat in the street!
Job 	29 	8 	1 	The young men saw me, and hid themselves: and the aged arose, and stood up.
Job 	29 	9 	1 	The princes refrained talking, and laid their hand on their mouth.
Job 	29 	10 	1 	The nobles held their peace, and their tongue cleaved to the roof of their mouth.
Job 	29 	11 	1 	When the ear heard me, then it blessed me; and when the eye saw me, it gave witness to me:
Job 	29 	12 	1 	Because I delivered the poor that cried, and the fatherless, and him that had none to help him.
Job 	29 	13 	1 	The blessing of him that was ready to perish came upon me: and I caused the widow's heart to sing for joy.
Job 	29 	14 	1 	I put on righteousness, and it clothed me: my judgment was as a robe and a diadem.
Job 	29 	15 	1 	I was eyes to the blind, and feet was I to the lame.
Job 	29 	16 	1 	I was a father to the poor: and the cause which I knew not I searched out.
Job 	29 	17 	1 	And I brake the jaws of the wicked, and plucked the spoil out of his teeth.
Job 	29 	18 	1 	Then I said, I shall die in my nest, and I shall multiply my days as the sand.
Job 	29 	19 	1 	My root was spread out by the waters, and the dew lay all night upon my branch.
Job 	29 	20 	1 	My glory was fresh in me, and my bow was renewed in my hand.
Job 	29 	21 	1 	Unto me men gave ear, and waited, and kept silence at my counsel.
Job 	29 	22 	1 	After my words they spake not again; and my speech dropped upon them.
Job 	29 	23 	1 	And they waited for me as for the rain; and they opened their mouth wide as for the latter rain.
Job 	29 	24 	1 	If I laughed on them, they believed it not; and the light of my countenance they cast not down.
Job 	29 	25 	1 	I chose out their way, and sat chief, and dwelt as a king in the army, as one that comforteth the mourners.
Job 	30 	1 	1 	But now they that are younger than I have me in derision, whose fathers I would have disdained to have set with the dogs of my flock.
Job 	30 	2 	1 	Yea, whereto might the strength of their hands profit me, in whom old age was perished?
Job 	30 	3 	1 	For want and famine they were solitary; fleeing into the wilderness in former time desolate and waste.
Job 	30 	4 	1 	Who cut up mallows by the bushes, and juniper roots for their meat.
Job 	30 	5 	1 	They were driven forth from among men, (they cried after them as after a thief;)
Job 	30 	6 	1 	To dwell in the cliffs of the valleys, in caves of the earth, and in the rocks.
Job 	30 	7 	1 	Among the bushes they brayed; under the nettles they were gathered together.
Job 	30 	8 	1 	They were children of fools, yea, children of base men: they were viler than the earth.
Job 	30 	9 	1 	And now am I their song, yea, I am their byword.
Job 	30 	10 	1 	They abhor me, they flee far from me, and spare not to spit in my face.
Job 	30 	11 	1 	Because he hath loosed my cord, and afflicted me, they have also let loose the bridle before me.
Job 	30 	12 	1 	Upon my right hand rise the youth; they push away my feet, and they raise up against me the ways of their destruction.
Job 	30 	13 	1 	They mar my path, they set forward my calamity, they have no helper.
Job 	30 	14 	1 	They came upon me as a wide breaking in of waters: in the desolation they rolled themselves upon me.
Job 	30 	15 	1 	Terrors are turned upon me: they pursue my soul as the wind: and my welfare passeth away as a cloud.
Job 	30 	16 	1 	And now my soul is poured out upon me; the days of affliction have taken hold upon me.
Job 	30 	17 	1 	My bones are pierced in me in the night season: and my sinews take no rest.
Job 	30 	18 	1 	By the great force of my disease is my garment changed: it bindeth me about as the collar of my coat.
Job 	30 	19 	1 	He hath cast me into the mire, and I am become like dust and ashes.
Job 	30 	20 	1 	I cry unto thee, and thou dost not hear me: I stand up, and thou regardest me not.
Job 	30 	21 	1 	Thou art become cruel to me: with thy strong hand thou opposest thyself against me.
Job 	30 	22 	1 	Thou liftest me up to the wind; thou causest me to ride upon it, and dissolvest my substance.
Job 	30 	23 	1 	For I know that thou wilt bring me to death, and to the house appointed for all living.
Job 	30 	24 	1 	Howbeit he will not stretch out his hand to the grave, though they cry in his destruction.
Job 	30 	25 	1 	Did not I weep for him that was in trouble?
Job 	30 	25 	2 	was not my soul grieved for the poor?
Job 	30 	26 	1 	When I looked for good, then evil came unto me: and when I waited for light, there came darkness.
Job 	30 	27 	1 	My bowels boiled, and rested not: the days of affliction prevented me.
Job 	30 	28 	1 	I went mourning without the sun: I stood up, and I cried in the congregation.
Job 	30 	29 	1 	I am a brother to dragons, and a companion to owls.
Job 	30 	30 	1 	My skin is black upon me, and my bones are burned with heat.
Job 	30 	31 	1 	My harp also is turned to mourning, and my organ into the voice of them that weep.
Job 	31 	1 	1 	I made a covenant with mine eyes; why then should I think upon a maid?
Job 	31 	2 	1 	For what portion of God is there from above?
Job 	31 	2 	2 	and what inheritance of the Almighty from on high?
Job 	31 	3 	1 	Is not destruction to the wicked?
Job 	31 	3 	2 	and a strange punishment to the workers of iniquity?
Job 	31 	4 	1 	Doth not he see my ways, and count all my steps?
Job 	31 	5 	1 	If I have walked with vanity, or if my foot hath hasted to deceit;
Job 	31 	6 	1 	Let me be weighed in an even balance that God may know mine integrity.
Job 	31 	7 	1 	If my step hath turned out of the way, and mine heart walked after mine eyes, and if any blot hath cleaved to mine hands;
Job 	31 	8 	1 	Then let me sow, and let another eat; yea, let my offspring be rooted out.
Job 	31 	9 	1 	If mine heart have been deceived by a woman, or if I have laid wait at my neighbour's door;
Job 	31 	10 	1 	Then let my wife grind unto another, and let others bow down upon her.
Job 	31 	11 	1 	For this is an heinous crime; yea, it is an iniquity to be punished by the judges.
Job 	31 	12 	1 	For it is a fire that consumeth to destruction, and would root out all mine increase.
Job 	31 	13 	1 	If I did despise the cause of my manservant or of my maidservant, when they contended with me;
Job 	31 	14 	1 	What then shall I do when God riseth up?
Job 	31 	14 	2 	and when he visiteth, what shall I answer him?
Job 	31 	15 	1 	Did not he that made me in the womb make him?
Job 	31 	15 	2 	and did not one fashion us in the womb?
Job 	31 	16 	1 	If I have withheld the poor from their desire, or have caused the eyes of the widow to fail;
Job 	31 	17 	1 	Or have eaten my morsel myself alone, and the fatherless hath not eaten thereof;
Job 	31 	18 	1 	(For from my youth he was brought up with me, as with a father, and I have guided her from my mother's womb;)
Job 	31 	19 	1 	If I have seen any perish for want of clothing, or any poor without covering;
Job 	31 	20 	1 	If his loins have not blessed me, and if he were not warmed with the fleece of my sheep;
Job 	31 	21 	1 	If I have lifted up my hand against the fatherless, when I saw my help in the gate:
Job 	31 	22 	1 	Then let mine arm fall from my shoulder blade, and mine arm be broken from the bone.
Job 	31 	23 	1 	For destruction from God was a terror to me, and by reason of his highness I could not endure.
Job 	31 	24 	1 	If I have made gold my hope, or have said to the fine gold, Thou art my confidence;
Job 	31 	25 	1 	If I rejoice because my wealth was great, and because mine hand had gotten much;
Job 	31 	26 	1 	If I beheld the sun when it shined, or the moon walking in brightness;
Job 	31 	27 	1 	And my heart hath been secretly enticed, or my mouth hath kissed my hand:
Job 	31 	28 	1 	This also were an iniquity to be punished by the judge: for I should have denied the God that is above.
Job 	31 	29 	1 	If I rejoice at the destruction of him that hated me, or lifted up myself when evil found him:
Job 	31 	30 	1 	Neither have I suffered my mouth to sin by wishing a curse to his soul.
Job 	31 	31 	1 	If the men of my tabernacle said not, Oh that we had of his flesh!
Job 	31 	31 	2 	we cannot be satisfied.
Job 	31 	32 	1 	The stranger did not lodge in the street: but I opened my doors to the traveller.
Job 	31 	33 	1 	If I covered my transgressions as Adam, by hiding mine iniquity in my bosom:
Job 	31 	34 	1 	Did I fear a great multitude, or did the contempt of families terrify me, that I kept silence, and went not out of the door?
Job 	31 	35 	1 	Oh that one would hear me!
Job 	31 	35 	2 	behold, my desire is, that the Almighty would answer me, and that mine adversary had written a book.
Job 	31 	36 	1 	Surely I would take it upon my shoulder, and bind it as a crown to me.
Job 	31 	37 	1 	I would declare unto him the number of my steps; as a prince would I go near unto him.
Job 	31 	38 	1 	If my land cry against me, or that the furrows likewise thereof complain;
Job 	31 	39 	1 	If I have eaten the fruits thereof without money, or have caused the owners thereof to lose their life:
Job 	31 	40 	1 	Let thistles grow instead of wheat, and cockle instead of barley.
Job 	31 	40 	2 	The words of Job are ended.
Job 	32 	1 	1 	So these three men ceased to answer Job, because he was righteous in his own eyes.
Job 	32 	2 	1 	Then was kindled the wrath of Elihu the son of Barachel the Buzite, of the kindred of Ram: against Job was his wrath kindled, because he justified himself rather than God.
Job 	32 	3 	1 	Also against his three friends was his wrath kindled, because they had found no answer, and yet had condemned Job.
Job 	32 	4 	1 	Now Elihu had waited till Job had spoken, because they were elder than he.
Job 	32 	5 	1 	When Elihu saw that there was no answer in the mouth of these three men, then his wrath was kindled.
Job 	32 	6 	1 	And Elihu the son of Barachel the Buzite answered and said, I am young, and ye are very old; wherefore I was afraid, and durst not shew you mine opinion.
Job 	32 	7 	1 	I said, Days should speak, and multitude of years should teach wisdom.
Job 	32 	8 	1 	But there is a spirit in man: and the inspiration of the Almighty giveth them understanding.
Job 	32 	9 	1 	Great men are not always wise: neither do the aged understand judgment.
Job 	32 	10 	1 	Therefore I said, Hearken to me; I also will shew mine opinion.
Job 	32 	11 	1 	Behold, I waited for your words; I gave ear to your reasons, whilst ye searched out what to say.
Job 	32 	12 	1 	Yea, I attended unto you, and, behold, there was none of you that convinced Job, or that answered his words:
Job 	32 	13 	1 	Lest ye should say, We have found out wisdom: God thrusteth him down, not man.
Job 	32 	14 	1 	Now he hath not directed his words against me: neither will I answer him with your speeches.
Job 	32 	15 	1 	They were amazed, they answered no more: they left off speaking.
Job 	32 	16 	1 	When I had waited, (for they spake not, but stood still, and answered no more;)
Job 	32 	17 	1 	I said, I will answer also my part, I also will shew mine opinion.
Job 	32 	18 	1 	For I am full of matter, the spirit within me constraineth me.
Job 	32 	19 	1 	Behold, my belly is as wine which hath no vent; it is ready to burst like new bottles.
Job 	32 	20 	1 	I will speak, that I may be refreshed: I will open my lips and answer.
Job 	32 	21 	1 	Let me not, I pray you, accept any man's person, neither let me give flattering titles unto man.
Job 	32 	22 	1 	For I know not to give flattering titles; in so doing my maker would soon take me away.
Job 	33 	1 	1 	Wherefore, Job, I pray thee, hear my speeches, and hearken to all my words.
Job 	33 	2 	1 	Behold, now I have opened my mouth, my tongue hath spoken in my mouth.
Job 	33 	3 	1 	My words shall be of the uprightness of my heart: and my lips shall utter knowledge clearly.
Job 	33 	4 	1 	The spirit of God hath made me, and the breath of the Almighty hath given me life.
Job 	33 	5 	1 	If thou canst answer me, set thy words in order before me, stand up.
Job 	33 	6 	1 	Behold, I am according to thy wish in God's stead: I also am formed out of the clay.
Job 	33 	7 	1 	Behold, my terror shall not make thee afraid, neither shall my hand be heavy upon thee.
Job 	33 	8 	1 	Surely thou hast spoken in mine hearing, and I have heard the voice of thy words, saying,
Job 	33 	9 	1 	I am clean without transgression, I am innocent; neither is there iniquity in me.
Job 	33 	10 	1 	Behold, he findeth occasions against me, he counteth me for his enemy,
Job 	33 	11 	1 	He putteth my feet in the stocks, he marketh all my paths.
Job 	33 	12 	1 	Behold, in this thou art not just: I will answer thee, that God is greater than man.
Job 	33 	13 	1 	Why dost thou strive against him?
Job 	33 	13 	2 	for he giveth not account of any of his matters.
Job 	33 	14 	1 	For God speaketh once, yea twice, yet man perceiveth it not.
Job 	33 	15 	1 	In a dream, in a vision of the night, when deep sleep falleth upon men, in slumberings upon the bed;
Job 	33 	16 	1 	Then he openeth the ears of men, and sealeth their instruction,
Job 	33 	17 	1 	That he may withdraw man from his purpose, and hide pride from man.
Job 	33 	18 	1 	He keepeth back his soul from the pit, and his life from perishing by the sword.
Job 	33 	19 	1 	He is chastened also with pain upon his bed, and the multitude of his bones with strong pain:
Job 	33 	20 	1 	So that his life abhorreth bread, and his soul dainty meat.
Job 	33 	21 	1 	His flesh is consumed away, that it cannot be seen; and his bones that were not seen stick out.
Job 	33 	22 	1 	Yea, his soul draweth near unto the grave, and his life to the destroyers.
Job 	33 	23 	1 	If there be a messenger with him, an interpreter, one among a thousand, to shew unto man his uprightness:
Job 	33 	24 	1 	Then he is gracious unto him, and saith, Deliver him from going down to the pit: I have found a ransom.
Job 	33 	25 	1 	His flesh shall be fresher than a child's: he shall return to the days of his youth:
Job 	33 	26 	1 	He shall pray unto God, and he will be favourable unto him: and he shall see his face with joy: for he will render unto man his righteousness.
Job 	33 	27 	1 	He looketh upon men, and if any say, I have sinned, and perverted that which was right, and it profited me not;
Job 	33 	28 	1 	He will deliver his soul from going into the pit, and his life shall see the light.
Job 	33 	29 	1 	Lo, all these things worketh God oftentimes with man,
Job 	33 	30 	1 	To bring back his soul from the pit, to be enlightened with the light of the living.
Job 	33 	31 	1 	Mark well, O Job, hearken unto me: hold thy peace, and I will speak.
Job 	33 	32 	1 	If thou hast anything to say, answer me: speak, for I desire to justify thee.
Job 	33 	33 	1 	If not, hearken unto me: hold thy peace, and I shall teach thee wisdom.
Job 	34 	1 	1 	Furthermore Elihu answered and said,
Job 	34 	2 	1 	Hear my words, O ye wise men; and give ear unto me, ye that have knowledge.
Job 	34 	3 	1 	For the ear trieth words, as the mouth tasteth meat.
Job 	34 	4 	1 	Let us choose to us judgment: let us know among ourselves what is good.
Job 	34 	5 	1 	For Job hath said, I am righteous: and God hath taken away my judgment.
Job 	34 	6 	1 	Should I lie against my right?
Job 	34 	6 	2 	my wound is incurable without transgression.
Job 	34 	7 	1 	What man is like Job, who drinketh up scorning like water?
Job 	34 	8 	1 	Which goeth in company with the workers of iniquity, and walketh with wicked men.
Job 	34 	9 	1 	For he hath said, It profiteth a man nothing that he should delight himself with God.
Job 	34 	10 	1 	Therefore hearken unto me ye men of understanding: far be it from God, that he should do wickedness; and from the Almighty, that he should commit iniquity.
Job 	34 	11 	1 	For the work of a man shall he render unto him, and cause every man to find according to his ways.
Job 	34 	12 	1 	Yea, surely God will not do wickedly, neither will the Almighty pervert judgment.
Job 	34 	13 	1 	Who hath given him a charge over the earth?
Job 	34 	13 	2 	or who hath disposed the whole world?
Job 	34 	14 	1 	If he set his heart upon man, if he gather unto himself his spirit and his breath;
Job 	34 	15 	1 	All flesh shall perish together, and man shall turn again unto dust.
Job 	34 	16 	1 	If now thou hast understanding, hear this: hearken to the voice of my words.
Job 	34 	17 	1 	Shall even he that hateth right govern?
Job 	34 	17 	2 	and wilt thou condemn him that is most just?
Job 	34 	18 	1 	Is it fit to say to a king, Thou art wicked?
Job 	34 	18 	2 	and to princes, Ye are ungodly?
Job 	34 	19 	1 	How much less to him that accepteth not the persons of princes, nor regardeth the rich more than the poor?
Job 	34 	19 	2 	for they all are the work of his hands.
Job 	34 	20 	1 	In a moment shall they die, and the people shall be troubled at midnight, and pass away: and the mighty shall be taken away without hand.
Job 	34 	21 	1 	For his eyes are upon the ways of man, and he seeth all his goings.
Job 	34 	22 	1 	There is no darkness, nor shadow of death, where the workers of iniquity may hide themselves.
Job 	34 	23 	1 	For he will not lay upon man more than right; that he should enter into judgment with God.
Job 	34 	24 	1 	He shall break in pieces mighty men without number, and set others in their stead.
Job 	34 	25 	1 	Therefore he knoweth their works, and he overturneth them in the night, so that they are destroyed.
Job 	34 	26 	1 	He striketh them as wicked men in the open sight of others;
Job 	34 	27 	1 	Because they turned back from him, and would not consider any of his ways:
Job 	34 	28 	1 	So that they cause the cry of the poor to come unto him, and he heareth the cry of the afflicted.
Job 	34 	29 	1 	When he giveth quietness, who then can make trouble?
Job 	34 	29 	2 	and when he hideth his face, who then can behold him?
Job 	34 	29 	3 	whether it be done against a nation, or against a man only:
Job 	34 	30 	1 	That the hypocrite reign not, lest the people be ensnared.
Job 	34 	31 	1 	Surely it is meet to be said unto God, I have borne chastisement, I will not offend any more:
Job 	34 	32 	1 	That which I see not teach thou me: if I have done iniquity, I will do no more.
Job 	34 	33 	1 	Should it be according to thy mind?
Job 	34 	33 	2 	he will recompense it, whether thou refuse, or whether thou choose; and not I: therefore speak what thou knowest.
Job 	34 	34 	1 	Let men of understanding tell me, and let a wise man hearken unto me.
Job 	34 	35 	1 	hath spoken without knowledge, and his words were without wisdom.
Job 	34 	36 	1 	My desire is that Job may be tried unto the end because of his answers for wicked men.
Job 	34 	37 	1 	For he addeth rebellion unto his sin, he clappeth his hands among us, and multiplieth his words against God.
Job 	35 	1 	1 	Elihu spake moreover, and said,
Job 	35 	2 	1 	Thinkest thou this to be right, that thou saidst, My righteousness is more than God's?
Job 	35 	3 	1 	For thou saidst, What advantage will it be unto thee?
Job 	35 	3 	2 	and, What profit shall I have, if I be cleansed from my sin?
Job 	35 	4 	1 	I will answer thee, and thy companions with thee.
Job 	35 	5 	1 	Look unto the heavens, and see; and behold the clouds which are higher than thou.
Job 	35 	6 	1 	If thou sinnest, what doest thou against him?
Job 	35 	6 	2 	or if thy transgressions be multiplied, what doest thou unto him?
Job 	35 	7 	1 	If thou be righteous, what givest thou him?
Job 	35 	7 	2 	or what receiveth he of thine hand?
Job 	35 	8 	1 	Thy wickedness may hurt a man as thou art; and thy righteousness may profit the son of man.
Job 	35 	9 	1 	By reason of the multitude of oppressions they make the oppressed to cry: they cry out by reason of the arm of the mighty.
Job 	35 	10 	1 	But none saith, Where is God my maker, who giveth songs in the night;
Job 	35 	11 	1 	Who teacheth us more than the beasts of the earth, and maketh us wiser than the fowls of heaven?
Job 	35 	12 	1 	There they cry, but none giveth answer, because of the pride of evil men.
Job 	35 	13 	1 	Surely God will not hear vanity, neither will the Almighty regard it.
Job 	35 	14 	1 	Although thou sayest thou shalt not see him, yet judgment is before him; therefore trust thou in him.
Job 	35 	15 	1 	But now, because it is not so, he hath visited in his anger; yet he knoweth it not in great extremity:
Job 	35 	16 	1 	Therefore doth Job open his mouth in vain; he multiplieth words without knowledge.
Job 	36 	1 	1 	Elihu also proceeded, and said,
Job 	36 	2 	1 	Suffer me a little, and I will shew thee that I have yet to speak on God's behalf.
Job 	36 	3 	1 	I will fetch my knowledge from afar, and will ascribe righteousness to my Maker.
Job 	36 	4 	1 	For truly my words shall not be false: he that is perfect in knowledge is with thee.
Job 	36 	5 	1 	Behold, God is mighty, and despiseth not any: he is mighty in strength and wisdom.
Job 	36 	6 	1 	He preserveth not the life of the wicked: but giveth right to the poor.
Job 	36 	7 	1 	He withdraweth not his eyes from the righteous: but with kings are they on the throne; yea, he doth establish them for ever, and they are exalted.
Job 	36 	8 	1 	And if they be bound in fetters, and be holden in cords of affliction;
Job 	36 	9 	1 	Then he sheweth them their work, and their transgressions that they have exceeded.
Job 	36 	10 	1 	He openeth also their ear to discipline, and commandeth that they return from iniquity.
Job 	36 	11 	1 	If they obey and serve him, they shall spend their days in prosperity, and their years in pleasures.
Job 	36 	12 	1 	But if they obey not, they shall perish by the sword, and they shall die without knowledge.
Job 	36 	13 	1 	But the hypocrites in heart heap up wrath: they cry not when he bindeth them.
Job 	36 	14 	1 	They die in youth, and their life is among the unclean.
Job 	36 	15 	1 	He delivereth the poor in his affliction, and openeth their ears in oppression.
Job 	36 	16 	1 	Even so would he have removed thee out of the strait into a broad place, where there is no straitness; and that which should be set on thy table should be full of fatness.
Job 	36 	17 	1 	But thou hast fulfilled the judgment of the wicked: judgment and justice take hold on thee.
Job 	36 	18 	1 	Because there is wrath, beware lest he take thee away with his stroke: then a great ransom cannot deliver thee.
Job 	36 	19 	1 	Will he esteem thy riches?
Job 	36 	19 	2 	no, not gold, nor all the forces of strength.
Job 	36 	20 	1 	Desire not the night, when people are cut off in their place.
Job 	36 	21 	1 	Take heed, regard not iniquity: for this hast thou chosen rather than affliction.
Job 	36 	22 	1 	Behold, God exalteth by his power: who teacheth like him?
Job 	36 	23 	1 	Who hath enjoined him his way?
Job 	36 	23 	2 	or who can say, Thou hast wrought iniquity?
Job 	36 	24 	1 	Remember that thou magnify his work, which men behold.
Job 	36 	25 	1 	Every man may see it; man may behold it afar off.
Job 	36 	26 	1 	Behold, God is great, and we know him not, neither can the number of his years be searched out.
Job 	36 	27 	1 	For he maketh small the drops of water: they pour down rain according to the vapour thereof:
Job 	36 	28 	1 	Which the clouds do drop and distil upon man abundantly.
Job 	36 	29 	1 	Also can any understand the spreadings of the clouds, or the noise of his tabernacle?
Job 	36 	30 	1 	Behold, he spreadeth his light upon it, and covereth the bottom of the sea.
Job 	36 	31 	1 	For by them judgeth he the people; he giveth meat in abundance.
Job 	36 	32 	1 	With clouds he covereth the light; and commandeth it not to shine by the cloud that cometh betwixt.
Job 	36 	33 	1 	The noise thereof sheweth concerning it, the cattle also concerning the vapour.
Job 	37 	1 	1 	At this also my heart trembleth, and is moved out of his place.
Job 	37 	2 	1 	Hear attentively the noise of his voice, and the sound that goeth out of his mouth.
Job 	37 	3 	1 	He directeth it under the whole heaven, and his lightning unto the ends of the earth.
Job 	37 	4 	1 	After it a voice roareth: he thundereth with the voice of his excellency; and he will not stay them when his voice is heard.
Job 	37 	5 	1 	God thundereth marvellously with his voice; great things doeth he, which we cannot comprehend.
Job 	37 	6 	1 	For he saith to the snow, Be thou on the earth; likewise to the small rain, and to the great rain of his strength.
Job 	37 	7 	1 	He sealeth up the hand of every man; that all men may know his work.
Job 	37 	8 	1 	Then the beasts go into dens, and remain in their places.
Job 	37 	9 	1 	Out of the south cometh the whirlwind: and cold out of the north.
Job 	37 	10 	1 	By the breath of God frost is given: and the breadth of the waters is straitened.
Job 	37 	11 	1 	Also by watering he wearieth the thick cloud: he scattereth his bright cloud:
Job 	37 	12 	1 	And it is turned round about by his counsels: that they may do whatsoever he commandeth them upon the face of the world in the earth.
Job 	37 	13 	1 	He causeth it to come, whether for correction, or for his land, or for mercy.
Job 	37 	14 	1 	Hearken unto this, O Job: stand still, and consider the wondrous works of God.
Job 	37 	15 	1 	Dost thou know when God disposed them, and caused the light of his cloud to shine?
Job 	37 	16 	1 	Dost thou know the balancings of the clouds, the wondrous works of him which is perfect in knowledge?
Job 	37 	17 	1 	How thy garments are warm, when he quieteth the earth by the south wind?
Job 	37 	18 	1 	Hast thou with him spread out the sky, which is strong, and as a molten looking glass?
Job 	37 	19 	1 	Teach us what we shall say unto him; for we cannot order our speech by reason of darkness.
Job 	37 	20 	1 	Shall it be told him that I speak?
Job 	37 	20 	2 	if a man speak, surely he shall be swallowed up.
Job 	37 	21 	1 	And now men see not the bright light which is in the clouds: but the wind passeth, and cleanseth them.
Job 	37 	22 	1 	Fair weather cometh out of the north: with God is terrible majesty.
Job 	37 	23 	1 	Touching the Almighty, we cannot find him out: he is excellent in power, and in judgment, and in plenty of justice: he will not afflict.
Job 	37 	24 	1 	Men do therefore fear him: he respecteth not any that are wise of heart.
Job 	38 	1 	1 	Then the LORD answered Job out of the whirlwind, and said,
Job 	38 	2 	1 	Who is this that darkeneth counsel by words without knowledge?
Job 	38 	3 	1 	Gird up now thy loins like a man; for I will demand of thee, and answer thou me.
Job 	38 	4 	1 	Where wast thou when I laid the foundations of the earth?
Job 	38 	4 	2 	declare, if thou hast understanding.
